text,label,category
"截止2022年3月20日，山东宝利源建设有限公司等21户债权资产的本息余额为壹拾贰亿伍仟陆佰肆拾贰万伍仟贰佰陆拾肆元陆角陆分（小写：1,256,425,264.66元），其中本金为玖亿玖仟肆佰零肆万壹仟贰佰伍拾肆元壹角贰分（小写：994,041,254.12），利息为贰亿陆仟贰佰叁拾捌万肆仟零壹拾元伍角肆分（小写：262,384,010.54元），详见附件《标的资产清单》",O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2022年11月18日9：00时起至2022年11月18日11：00时止（延时的除外），在竞价活动结束前，每最后5分钟如果有竞买人出价，就自动延迟至5分钟,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
本场竞价为在京东资产处置平台线上公开竞价，竞买人须登陆京东资产处置平台（网址http://zichan.jd.com,O O O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
举报电话：010-66507825（中国东方资产管理股份有限公司纪检监察部）、0532-58760779（中国东方资产管理股份有限公司山东省分公司纪委）、0532-83079295（中国银行保险监督管理委员会青岛监管局）0532-83895571（中华人民共和国财政部青岛监管局）,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于青州市宝昌钢材有限公司等22户债权项目的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
关于青州市宝昌钢材有限公司等22,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司(,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,ASSET_DISPOSITION
拟对我分公司所持有的青州市宝昌钢材有限公司等,O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
"19,977.21",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，,I-CLA O O,ASSET_DISPOSITION
2022年10月14日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于青州农商行2个不良资产包的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,ASSET_DISPOSITION
关于青州农商行2个不良资产包的处置公告,O O B-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司(以下简称“我分公司”)拟对我分公司所持有的青州农商行2个不良资产包(交易编号：COAMC-QD-1-04-002)进行处置（该资产包内项目可单户处置、部分组包处置或整体组包处置），特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
"本次拟处置的2个不良资产包共包括228户项目，截至2021年6月20日，债权总金额为129,878.79万元，其中本金余额合计78,617.08万元，涉及利息合计51,261.70万元，228户债权均分布在山东省青州市",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2021年9月15日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司关于莱州正承置业有限公司债权公开竞价的公告,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司将在京东拍卖平台对莱州正承置业有限公司债权进行挂牌公开竞价（网址http://zichan.jd.com,O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
日，莱州正承置业有限公司债权资产的总金额为人民币,O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O,ASSET_DISPOSITION
"15,776.27",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，其中重组本金为,I-CLA O O O O O O O O O,ASSET_DISPOSITION
（一次性付款竞价时间）2022,O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2022,B-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
如参与竞买人未开设网络平台服务商的支付账户，可委托代理人（具备完全民事行为能力的自然人）进行，竞买成功后，竞买人（法定代表人、其他组织的负责人）须与委托代理人一同到中国东方资产管理股份有限公司山东省分公司办理交接手续,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,ASSET_DISPOSITION
（中国东方资产管理股份有限公司山东省分公司纪检监察部）、,O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司公开竞争性处置不良资产公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下称为“东方”）拟以公开竞争性出售方式处置以下资产（以下称为“标的资产”），资产编号：COAMC-WF-,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
对潍坊昌荣机械有限公司、昌邑昌荣机械有限公司二户项目所享有的债权及其附属担保权益，该等债权及其附属担保权益的所有人为东方，截至2020,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
15294185.5,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
，阅读标的资产的《资产公开竞争性出售交易邀请函》全文,O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O,ASSET_DISPOSITION
0532-58760779（中国东方资产管理股份有限公司山东省分公司）,O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,ASSET_DISPOSITION
2020年12月9日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
1资产公开竞争性出售交易邀请函.docx,O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司公开竞争性处置不良资产公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下称为“东方”）拟以公开竞争性出售方式处置以下资产（以下称为“标的资产”），资产编号：COAMC-WF-,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
对潍坊赛普电气有限公司所享有的债权及其附属担保权益，该等债权及其附属担保权益的所有人为东方，截至2020,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
10990126.56,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
，阅读标的资产的《资产公开竞争性出售交易邀请函》全文,O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O,ASSET_DISPOSITION
0532-58760779（中国东方资产管理股份有限公司山东省分公司）,O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,ASSET_DISPOSITION
2020年12月8日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
1资产公开竞争性出售交易邀请函.docx,O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司公开竞争性处置不良资产公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司山东省分公司（以下称为“东方”）拟以公开竞争性出售方式处置以下资产（以下称为“标的资产”），资产编号：COAMC-YT-,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
对山东华安重工有限公司等六户项目所享有的债权及其附属担保权益，该等债权及其附属担保权益的所有人为东方，截至2020,O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
674517002.4,B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
，阅读标的资产的《资产公开竞争性出售交易邀请函》全文,O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O,ASSET_DISPOSITION
0532-58760779（中国东方资产管理股份有限公司山东省分公司）,O O O O O O O O O O O O O O B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O,ASSET_DISPOSITION
2020年11月30日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
1资产公开竞争性出售交易邀请函.docx,O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司资产处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O,ASSET_DISPOSITION
（以下简称“我分公司”）拟对所持有的吉林省祥元镁业科技股份有限公司等,O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O,ASSET_DISPOSITION
"535,161.87",B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，债权,I-CLA O O O O,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2022年9月16日,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2022年8月19日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司关于中国民生投资股份有限公司等46户债权处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司（以下简称“我分公司”）拟对持有的“中国民生投资股份有限公司”等46户债权进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
本资产包债权本金为253233.37万元，利息合计40535.09万元，涉及地区包括长春市、吉林市、延吉市、大连市、营口市等，具体情况详见资产包清单,O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2020年9月10日,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2020年8月13日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司关于四平恒远塑胶科技有限公司等9户债权处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司吉林省分公司（以下简称“我分公司”）拟对所持有的四平恒远塑胶科技有限公司等9户资产进行处置，特发布此公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
本资产包总金额为68953.82万元，包含债权9户，涉及本金54193.69万元，利息14760.13万元,O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,ASSET_DISPOSITION
2021年1月21日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司黑龙江省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司黑龙江省分公司关于河北华德钢板有限公司等4户债权资产包的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O,ASSET_DISPOSITION
中国东方资产管理股份有限公司黑龙江省分公司关于,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O,ASSET_DISPOSITION
河北华德钢板有限公司,B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM,ASSET_DISPOSITION
中国东方资产管理股份有限公司黑龙江省分公司（以下简称“我分公司”）拟对所持有的河北华德钢板有限公司等4,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O O O O O O O O O O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O,ASSET_DISPOSITION
本资产包总金额为50887.69,O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA,ASSET_DISPOSITION
万元，包含债权,I-CLA O O O O O O,ASSET_DISPOSITION
征询或异议的有效期限为自发布之日起至2022年10月31日,O O O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
本公告的有效期限为自发布之日起至2022年10月31日,O O O O O O O O O O O O O O O O B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
2022年月9日27日,B-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM I-TIM,ASSET_DISPOSITION
中国东方资产管理股份有限公司河南省分公司,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC,ASSET_DISPOSITION
中国东方资产管理股份有限公司河南省分公司关于雏鹰农牧集团股份有限公司等15户债权的处置公告,B-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC I-AMC O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O,ASSET_DISPOSITION
我公司拟对持有的雏鹰农牧集团股份有限公司等15户债权（标的资产）进行公开挂牌转让处置,O O O O O O O O B-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM I-COM O O O O O O O O O O O O O O B-DIS I-DIS I-DIS I-DIS I-DIS I-DIS O O,ASSET_DISPOSITION
"截至2020年10月20日，该资产包本金49,215.66万元，利息（包括表内利息、罚息等）7,477.62万元，费用0元（主要为诉讼费），本息费合计56,693.28万元，资产包情况详见附件",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA I-CLA O O O O O O O O O O O,ASSET_DISPOSITION
